SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
VES01;24/4/2012;A;21:0;22:0;68;;;08/07/2016
VES01;24/4/2012;A;22:0;23:0;24;;;08/07/2016
VES01;24/4/2012;A;23:0;0:0;23;;;08/07/2016
VES01;24/4/2012;Lic >60kmu;20:0;21:0;1;;;08/07/2016
VES01;24/4/2012;Lic 40-50;0:0;1:0;1;;;08/07/2016
VES01;24/4/2012;Lic 40-50;4:0;5:0;2;;;08/07/2016
VES01;24/4/2012;Lic 40-50;5:0;6:0;3;;;08/07/2016
VES01;24/4/2012;Lic 40-50;6:0;7:0;6;;;08/07/2016
VES01;24/4/2012;Lic 40-50;7:0;8:0;7;;;08/07/2016
VES01;24/4/2012;Lic 40-50;9:0;10:0;2;;;08/07/2016
VES01;24/4/2012;Lic 40-50;10:0;11:0;5;;;08/07/2016
VES01;24/4/2012;Lic 40-50;11:0;12:0;4;;;08/07/2016
VES01;24/4/2012;Lic 40-50;13:0;14:0;5;;;08/07/2016
VES01;24/4/2012;Lic 40-50;14:0;15:0;2;;;08/07/2016
VES01;24/4/2012;Lic 40-50;15:0;16:0;2;;;08/07/2016
VES01;24/4/2012;Lic 40-50;16:0;17:0;7;;;08/07/2016
VES01;24/4/2012;Lic 40-50;17:0;18:0;3;;;08/07/2016
VES01;24/4/2012;Lic 40-50;18:0;19:0;2;;;08/07/2016
VES01;24/4/2012;Lic 40-50;19:0;20:0;2;;;08/07/2016
VES01;24/4/2012;Lic 40-50;20:0;21:0;5;;;08/07/2016
VES01;24/4/2012;Lic 40-50;21:0;22:0;3;;;08/07/2016
VES01;24/4/2012;Lic 40-50;22:0;23:0;1;;;08/07/2016
VES01;24/4/2012;Lic 40-50;23:0;0:0;1;;;08/07/2016
VES01;24/4/2012;Lic 30-40;0:0;1:0;1;;;08/07/2016
VES01;24/4/2012;Lic 30-40;1:0;2:0;2;;;08/07/2016
VES01;24/4/2012;Lic 30-40;2:0;3:0;3;;;08/07/2016
VES01;24/4/2012;Lic 30-40;3:0;4:0;4;;;08/07/2016
VES01;24/4/2012;Lic 30-40;4:0;5:0;4;;;08/07/2016
VES01;24/4/2012;Lic 30-40;5:0;6:0;18;;;08/07/2016
VES01;24/4/2012;Lic 30-40;6:0;7:0;48;;;08/07/2016
VES01;24/4/2012;Lic 30-40;7:0;8:0;109;;;08/07/2016
VES01;24/4/2012;Lic 30-40;8:0;9:0;92;;;08/07/2016
VES01;24/4/2012;Lic 30-40;9:0;10:0;60;;;08/07/2016
VES01;24/4/2012;Lic 30-40;10:0;11:0;43;;;08/07/2016
VES01;24/4/2012;Lic 30-40;11:0;12:0;42;;;08/07/2016
VES01;24/4/2012;Lic 30-40;12:0;13:0;40;;;08/07/2016
VES01;24/4/2012;Lic 30-40;13:0;14:0;72;;;08/07/2016
VES01;24/4/2012;Lic 30-40;14:0;15:0;44;;;08/07/2016
VES01;24/4/2012;Lic 30-40;15:0;16:0;60;;;08/07/2016
VES01;24/4/2012;Lic 30-40;16:0;17:0;68;;;08/07/2016
VES01;24/4/2012;Lic 30-40;17:0;18:0;56;;;08/07/2016
VES01;24/4/2012;Lic 30-40;18:0;19:0;66;;;08/07/2016
VES01;24/4/2012;Lic 30-40;19:0;20:0;62;;;08/07/2016
VES01;24/4/2012;Lic 30-40;20:0;21:0;28;;;08/07/2016
VES01;24/4/2012;Lic 30-40;21:0;22:0;37;;;08/07/2016
VES01;24/4/2012;Lic 30-40;22:0;23:0;13;;;08/07/2016
VES01;24/4/2012;Lic 30-40;23:0;0:0;10;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;1:0;2:0;3;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;3:0;4:0;2;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;4:0;5:0;2;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;5:0;6:0;13;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;6:0;7:0;27;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;7:0;8:0;185;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;8:0;9:0;200;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;9:0;10:0;78;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;10:0;11:0;63;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;11:0;12:0;72;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;12:0;13:0;70;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;13:0;14:0;95;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;14:0;15:0;68;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;15:0;16:0;79;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;16:0;17:0;82;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;17:0;18:0;87;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;18:0;19:0;52;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;19:0;20:0;67;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;20:0;21:0;37;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;21:0;22:0;26;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;22:0;23:0;11;;;08/07/2016
VES01;24/4/2012;Lic <=30kmu ;23:0;0:0;11;;;08/07/2016
VES01;24/4/2012;Med 30-40;7:0;8:0;2;;;08/07/2016
VES01;24/4/2012;Med 30-40;8:0;9:0;2;;;08/07/2016
VES01;24/4/2012;Med 30-40;11:0;12:0;2;;;08/07/2016
VES01;24/4/2012;Med 30-40;13:0;14:0;1;;;08/07/2016
VES01;24/4/2012;Med 30-40;14:0;15:0;2;;;08/07/2016
VES01;24/4/2012;Med 30-40;16:0;17:0;1;;;08/07/2016
VES01;24/4/2012;Med 30-40;17:0;18:0;2;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;6:0;7:0;1;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;7:0;8:0;8;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;8:0;9:0;2;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;9:0;10:0;8;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;10:0;11:0;2;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;11:0;12:0;4;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;12:0;13:0;6;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;13:0;14:0;1;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;14:0;15:0;3;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;15:0;16:0;4;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;16:0;17:0;5;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;17:0;18:0;6;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;18:0;19:0;3;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;19:0;20:0;1;;;08/07/2016
VES01;24/4/2012;Med <=30kmu ;21:0;22:0;2;;;08/07/2016
VES01;24/4/2012;Zwa 30-40;8:0;9:0;1;;;08/07/2016
VES01;24/4/2012;Zwa 30-40;19:0;20:0;1;;;08/07/2016
VES01;24/4/2012;Zwa <=30kmu ;6:0;7:0;1;;;08/07/2016
VES01;24/4/2012;Zwa <=30kmu ;7:0;8:0;1;;;08/07/2016
VES01;24/4/2012;Zwa <=30kmu ;8:0;9:0;3;;;08/07/2016
VES01;24/4/2012;Zwa <=30kmu ;10:0;11:0;1;;;08/07/2016
VES01;24/4/2012;Zwa <=30kmu ;11:0;12:0;1;;;08/07/2016
VES01;24/4/2012;Zwa <=30kmu ;15:0;16:0;1;;;08/07/2016
VES01;24/4/2012;Zwa <=30kmu ;16:0;17:0;2;;;08/07/2016
VES01;24/4/2012;Zwa <=30kmu ;17:0;18:0;2;;;08/07/2016
VES01;24/4/2012;Zwa <=30kmu ;19:0;20:0;1;;;08/07/2016
VES01;24/4/2012;V85;0:0;1:0;37;;;08/07/2016
VES01;24/4/2012;V85;1:0;2:0;38;;;08/07/2016
VES01;24/4/2012;V85;2:0;3:0;37;;;08/07/2016
VES01;24/4/2012;V85;3:0;4:0;35;;;08/07/2016
VES01;24/4/2012;V85;4:0;5:0;38;;;08/07/2016
VES01;24/4/2012;V85;5:0;6:0;39;;;08/07/2016
VES01;24/4/2012;V85;6:0;7:0;37;;;08/07/2016
VES01;24/4/2012;V85;7:0;8:0;35;;;08/07/2016
VES01;24/4/2012;V85;8:0;9:0;33;;;08/07/2016
VES01;24/4/2012;V85;9:0;10:0;35;;;08/07/2016
VES01;24/4/2012;V85;10:0;11:0;35;;;08/07/2016
VES01;24/4/2012;V85;11:0;12:0;34;;;08/07/2016
VES01;24/4/2012;V85;12:0;13:0;34;;;08/07/2016
VES01;24/4/2012;V85;13:0;14:0;35;;;08/07/2016
VES01;24/4/2012;V85;14:0;15:0;35;;;08/07/2016
VES01;24/4/2012;V85;15:0;16:0;36;;;08/07/2016
VES01;24/4/2012;V85;16:0;17:0;35;;;08/07/2016
VES01;24/4/2012;V85;17:0;18:0;35;;;08/07/2016
VES01;24/4/2012;V85;18:0;19:0;36;;;08/07/2016
VES01;24/4/2012;V85;19:0;20:0;36;;;08/07/2016
VES01;24/4/2012;V85;20:0;21:0;37;;;08/07/2016
VES01;24/4/2012;V85;21:0;22:0;36;;;08/07/2016
VES01;24/4/2012;V85;22:0;23:0;36;;;08/07/2016
VES01;24/4/2012;V85;23:0;0:0;36;;;08/07/2016
VES01;24/4/2012;V50;0:0;1:0;37;;;08/07/2016
VES01;24/4/2012;V50;1:0;2:0;28;;;08/07/2016
VES01;24/4/2012;V50;2:0;3:0;37;;;08/07/2016
VES01;24/4/2012;V50;3:0;4:0;31;;;08/07/2016
VES01;24/4/2012;V50;4:0;5:0;33;;;08/07/2016
VES01;24/4/2012;V50;5:0;6:0;32;;;08/07/2016
VES01;24/4/2012;V50;6:0;7:0;33;;;08/07/2016
VES01;24/4/2012;V50;7:0;8:0;29;;;08/07/2016
VES01;24/4/2012;V50;8:0;9:0;28;;;08/07/2016
VES01;24/4/2012;V50;9:0;10:0;29;;;08/07/2016
VES01;24/4/2012;V50;10:0;11:0;29;;;08/07/2016
VES01;24/4/2012;V50;11:0;12:0;30;;;08/07/2016
VES01;24/4/2012;V50;12:0;13:0;29;;;08/07/2016
VES01;24/4/2012;V50;13:0;14:0;29;;;08/07/2016
VES01;24/4/2012;V50;14:0;15:0;29;;;08/07/2016
VES01;24/4/2012;V50;15:0;16:0;30;;;08/07/2016
VES01;24/4/2012;V50;16:0;17:0;30;;;08/07/2016
VES01;24/4/2012;V50;17:0;18:0;28;;;08/07/2016
VES01;24/4/2012;V50;18:0;19:0;31;;;08/07/2016
VES01;24/4/2012;V50;19:0;20:0;30;;;08/07/2016
VES01;24/4/2012;V50;20:0;21:0;30;;;08/07/2016
VES01;24/4/2012;V50;21:0;22:0;32;;;08/07/2016
VES01;24/4/2012;V50;22:0;23:0;32;;;08/07/2016
VES01;24/4/2012;V50;23:0;0:0;30;;;08/07/2016
VES01;25/4/2012;A;0:0;1:0;1;;;08/07/2016
VES01;25/4/2012;A;1:0;2:0;5;;;08/07/2016
VES01;25/4/2012;A;2:0;3:0;2;;;08/07/2016
VES01;25/4/2012;A;3:0;4:0;5;;;08/07/2016
VES01;25/4/2012;A;4:0;5:0;5;;;08/07/2016
VES01;25/4/2012;A;5:0;6:0;29;;;08/07/2016
VES01;25/4/2012;A;6:0;7:0;69;;;08/07/2016
VES01;25/4/2012;A;7:0;8:0;272;;;08/07/2016
VES01;25/4/2012;A;8:0;9:0;302;;;08/07/2016
VES01;25/4/2012;A;9:0;10:0;200;;;08/07/2016
VES01;25/4/2012;A;10:0;11:0;119;;;08/07/2016
VES01;25/4/2012;A;11:0;12:0;189;;;08/07/2016
VES01;25/4/2012;A;12:0;13:0;175;;;08/07/2016
VES01;25/4/2012;A;13:0;14:0;188;;;08/07/2016
VES01;25/4/2012;A;14:0;15:0;140;;;08/07/2016
VES01;25/4/2012;A;15:0;16:0;129;;;08/07/2016
VES01;25/4/2012;A;16:0;17:0;145;;;08/07/2016
VES01;25/4/2012;A;17:0;18:0;138;;;08/07/2016
VES01;25/4/2012;A;18:0;19:0;137;;;08/07/2016
VES01;25/4/2012;A;19:0;20:0;108;;;08/07/2016
VES01;25/4/2012;A;20:0;21:0;72;;;08/07/2016
VES01;25/4/2012;A;21:0;22:0;45;;;08/07/2016
VES01;25/4/2012;A;22:0;23:0;34;;;08/07/2016
VES01;25/4/2012;A;23:0;0:0;14;;;08/07/2016
VES01;25/4/2012;Lic >60kmu;20:0;21:0;1;;;08/07/2016
VES01;25/4/2012;Lic 50-60;6:0;7:0;1;;;08/07/2016
VES01;25/4/2012;Lic 50-60;21:0;22:0;3;;;08/07/2016
VES01;25/4/2012;Lic 50-60;22:0;23:0;1;;;08/07/2016
VES01;25/4/2012;Lic 40-50;1:0;2:0;1;;;08/07/2016
VES01;25/4/2012;Lic 40-50;5:0;6:0;2;;;08/07/2016
VES01;25/4/2012;Lic 40-50;6:0;7:0;6;;;08/07/2016
VES01;25/4/2012;Lic 40-50;7:0;8:0;3;;;08/07/2016
VES01;25/4/2012;Lic 40-50;8:0;9:0;1;;;08/07/2016
VES01;25/4/2012;Lic 40-50;9:0;10:0;2;;;08/07/2016
VES01;25/4/2012;Lic 40-50;11:0;12:0;1;;;08/07/2016
VES01;25/4/2012;Lic 40-50;12:0;13:0;7;;;08/07/2016
VES01;25/4/2012;Lic 40-50;14:0;15:0;4;;;08/07/2016
VES01;25/4/2012;Lic 40-50;15:0;16:0;3;;;08/07/2016
VES01;25/4/2012;Lic 40-50;16:0;17:0;3;;;08/07/2016
VES01;25/4/2012;Lic 40-50;17:0;18:0;3;;;08/07/2016
VES01;25/4/2012;Lic 40-50;18:0;19:0;4;;;08/07/2016
VES01;25/4/2012;Lic 40-50;19:0;20:0;3;;;08/07/2016
VES01;25/4/2012;Lic 40-50;20:0;21:0;1;;;08/07/2016
VES01;25/4/2012;Lic 40-50;21:0;22:0;5;;;08/07/2016
VES01;25/4/2012;Lic 40-50;22:0;23:0;1;;;08/07/2016
VES01;25/4/2012;Lic 40-50;23:0;0:0;1;;;08/07/2016
VES01;25/4/2012;Lic 30-40;0:0;1:0;1;;;08/07/2016
VES01;25/4/2012;Lic 30-40;1:0;2:0;2;;;08/07/2016
VES01;25/4/2012;Lic 30-40;2:0;3:0;2;;;08/07/2016
VES01;25/4/2012;Lic 30-40;3:0;4:0;1;;;08/07/2016
VES01;25/4/2012;Lic 30-40;4:0;5:0;2;;;08/07/2016
VES01;25/4/2012;Lic 30-40;5:0;6:0;14;;;08/07/2016
VES01;25/4/2012;Lic 30-40;6:0;7:0;35;;;08/07/2016
VES01;25/4/2012;Lic 30-40;7:0;8:0;59;;;08/07/2016
VES01;25/4/2012;Lic 30-40;8:0;9:0;57;;;08/07/2016
VES01;25/4/2012;Lic 30-40;9:0;10:0;70;;;08/07/2016
VES01;25/4/2012;Lic 30-40;10:0;11:0;46;;;08/07/2016
VES01;25/4/2012;Lic 30-40;11:0;12:0;78;;;08/07/2016
VES01;25/4/2012;Lic 30-40;12:0;13:0;69;;;08/07/2016
VES01;25/4/2012;Lic 30-40;13:0;14:0;84;;;08/07/2016
VES01;25/4/2012;Lic 30-40;14:0;15:0;51;;;08/07/2016
VES01;25/4/2012;Lic 30-40;15:0;16:0;43;;;08/07/2016
VES01;25/4/2012;Lic 30-40;16:0;17:0;60;;;08/07/2016
VES01;25/4/2012;Lic 30-40;17:0;18:0;72;;;08/07/2016
VES01;25/4/2012;Lic 30-40;18:0;19:0;67;;;08/07/2016
VES01;25/4/2012;Lic 30-40;19:0;20:0;52;;;08/07/2016
VES01;25/4/2012;Lic 30-40;20:0;21:0;36;;;08/07/2016
VES01;25/4/2012;Lic 30-40;21:0;22:0;20;;;08/07/2016
VES01;25/4/2012;Lic 30-40;22:0;23:0;17;;;08/07/2016
VES01;25/4/2012;Lic 30-40;23:0;0:0;9;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;1:0;2:0;2;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;3:0;4:0;3;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;4:0;5:0;2;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;5:0;6:0;12;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;6:0;7:0;25;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;7:0;8:0;205;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;8:0;9:0;220;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;9:0;10:0;115;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;10:0;11:0;69;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;11:0;12:0;96;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;12:0;13:0;88;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;13:0;14:0;100;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;14:0;15:0;79;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;15:0;16:0;81;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;16:0;17:0;74;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;17:0;18:0;58;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;18:0;19:0;62;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;19:0;20:0;52;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;20:0;21:0;33;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;21:0;22:0;17;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;22:0;23:0;15;;;08/07/2016
VES01;25/4/2012;Lic <=30kmu ;23:0;0:0;4;;;08/07/2016
VES01;25/4/2012;Med >60kmu;18:0;19:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;3:0;4:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;4:0;5:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;5:0;6:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;6:0;7:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;8:0;9:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;10:0;11:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;12:0;13:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;14:0;15:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;15:0;16:0;1;;;08/07/2016
VES01;25/4/2012;Med 30-40;16:0;17:0;2;;;08/07/2016
VES01;25/4/2012;Med 30-40;17:0;18:0;2;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;6:0;7:0;1;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;7:0;8:0;8;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;8:0;9:0;15;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;9:0;10:0;5;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;10:0;11:0;2;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;11:0;12:0;6;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;12:0;13:0;8;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;13:0;14:0;5;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;14:0;15:0;3;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;15:0;16:0;1;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;16:0;17:0;3;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;17:0;18:0;3;;;08/07/2016
VES01;25/4/2012;Med <=30kmu ;18:0;19:0;1;;;08/07/2016
VES01;25/4/2012;Zwa 30-40;16:0;17:0;1;;;08/07/2016
VES01;25/4/2012;Zwa <=30kmu ;8:0;9:0;2;;;08/07/2016
VES01;25/4/2012;Zwa <=30kmu ;9:0;10:0;1;;;08/07/2016
VES01;25/4/2012;Zwa <=30kmu ;11:0;12:0;1;;;08/07/2016
VES01;25/4/2012;Zwa <=30kmu ;15:0;16:0;1;;;08/07/2016
VES01;25/4/2012;V85;0:0;1:0;5;;;08/07/2016
VES01;25/4/2012;V85;1:0;2:0;33;;;08/07/2016
VES01;25/4/2012;V85;2:0;3:0;34;;;08/07/2016
VES01;25/4/2012;V85;3:0;4:0;33;;;08/07/2016
VES01;25/4/2012;V85;4:0;5:0;35;;;08/07/2016
VES01;25/4/2012;V85;5:0;6:0;36;;;08/07/2016
VES01;25/4/2012;V85;6:0;7:0;37;;;08/07/2016
VES01;25/4/2012;V85;7:0;8:0;33;;;08/07/2016
VES01;25/4/2012;V85;8:0;9:0;32;;;08/07/2016
VES01;25/4/2012;V85;9:0;10:0;33;;;08/07/2016
VES01;25/4/2012;V85;10:0;11:0;33;;;08/07/2016
VES01;25/4/2012;V85;11:0;12:0;34;;;08/07/2016
VES01;25/4/2012;V85;12:0;13:0;35;;;08/07/2016
VES01;25/4/2012;V85;13:0;14:0;35;;;08/07/2016
VES01;25/4/2012;V85;14:0;15:0;36;;;08/07/2016
VES01;25/4/2012;V85;15:0;16:0;34;;;08/07/2016
VES01;25/4/2012;V85;16:0;17:0;35;;;08/07/2016
VES01;25/4/2012;V85;17:0;18:0;36;;;08/07/2016
VES01;25/4/2012;V85;18:0;19:0;36;;;08/07/2016
VES01;25/4/2012;V85;19:0;20:0;35;;;08/07/2016
VES01;25/4/2012;V85;20:0;21:0;36;;;08/07/2016
VES01;25/4/2012;V85;21:0;22:0;37;;;08/07/2016
VES01;25/4/2012;V85;22:0;23:0;37;;;08/07/2016
VES01;25/4/2012;V85;23:0;0:0;35;;;08/07/2016
VES01;25/4/2012;V50;0:0;1:0;5;;;08/07/2016
