SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
VES01;25/4/2012;V50;1:0;2:0;23;;;08/07/2016
VES01;25/4/2012;V50;2:0;3:0;34;;;08/07/2016
VES01;25/4/2012;V50;3:0;4:0;26;;;08/07/2016
VES01;25/4/2012;V50;4:0;5:0;30;;;08/07/2016
VES01;25/4/2012;V50;5:0;6:0;32;;;08/07/2016
VES01;25/4/2012;V50;6:0;7:0;32;;;08/07/2016
VES01;25/4/2012;V50;7:0;8:0;26;;;08/07/2016
VES01;25/4/2012;V50;8:0;9:0;18;;;08/07/2016
VES01;25/4/2012;V50;9:0;10:0;29;;;08/07/2016
VES01;25/4/2012;V50;10:0;11:0;29;;;08/07/2016
VES01;25/4/2012;V50;11:0;12:0;30;;;08/07/2016
VES01;25/4/2012;V50;12:0;13:0;30;;;08/07/2016
VES01;25/4/2012;V50;13:0;14:0;30;;;08/07/2016
VES01;25/4/2012;V50;14:0;15:0;30;;;08/07/2016
VES01;25/4/2012;V50;15:0;16:0;29;;;08/07/2016
VES01;25/4/2012;V50;16:0;17:0;30;;;08/07/2016
VES01;25/4/2012;V50;17:0;18:0;31;;;08/07/2016
VES01;25/4/2012;V50;18:0;19:0;31;;;08/07/2016
VES01;25/4/2012;V50;19:0;20:0;31;;;08/07/2016
VES01;25/4/2012;V50;20:0;21:0;32;;;08/07/2016
VES01;25/4/2012;V50;21:0;22:0;31;;;08/07/2016
VES01;25/4/2012;V50;22:0;23:0;31;;;08/07/2016
VES01;25/4/2012;V50;23:0;0:0;32;;;08/07/2016
VES01;26/4/2012;A;0:0;1:0;4;;;08/07/2016
VES01;26/4/2012;A;2:0;3:0;3;;;08/07/2016
VES01;26/4/2012;A;3:0;4:0;2;;;08/07/2016
VES01;26/4/2012;A;4:0;5:0;7;;;08/07/2016
VES01;26/4/2012;A;5:0;6:0;30;;;08/07/2016
VES01;26/4/2012;A;6:0;7:0;70;;;08/07/2016
VES01;26/4/2012;A;7:0;8:0;296;;;08/07/2016
VES01;26/4/2012;A;8:0;9:0;296;;;08/07/2016
VES01;26/4/2012;A;9:0;10:0;158;;;08/07/2016
VES01;26/4/2012;A;10:0;11:0;131;;;08/07/2016
VES01;26/4/2012;A;11:0;12:0;127;;;08/07/2016
VES01;26/4/2012;A;12:0;13:0;121;;;08/07/2016
VES01;26/4/2012;A;13:0;14:0;145;;;08/07/2016
VES01;26/4/2012;A;14:0;15:0;121;;;08/07/2016
VES01;26/4/2012;A;15:0;16:0;144;;;08/07/2016
VES01;26/4/2012;A;16:0;17:0;140;;;08/07/2016
VES01;26/4/2012;A;17:0;18:0;176;;;08/07/2016
VES01;26/4/2012;A;18:0;19:0;159;;;08/07/2016
VES01;26/4/2012;A;19:0;20:0;125;;;08/07/2016
VES01;26/4/2012;A;20:0;21:0;79;;;08/07/2016
VES01;26/4/2012;A;21:0;22:0;62;;;08/07/2016
VES01;26/4/2012;A;22:0;23:0;39;;;08/07/2016
VES01;26/4/2012;A;23:0;0:0;17;;;08/07/2016
VES01;26/4/2012;Lic 50-60;5:0;6:0;1;;;08/07/2016
VES01;26/4/2012;Lic 50-60;18:0;19:0;1;;;08/07/2016
VES01;26/4/2012;Lic 40-50;2:0;3:0;1;;;08/07/2016
VES01;26/4/2012;Lic 40-50;3:0;4:0;1;;;08/07/2016
VES01;26/4/2012;Lic 40-50;5:0;6:0;1;;;08/07/2016
VES01;26/4/2012;Lic 40-50;6:0;7:0;5;;;08/07/2016
VES01;26/4/2012;Lic 40-50;7:0;8:0;4;;;08/07/2016
VES01;26/4/2012;Lic 40-50;8:0;9:0;3;;;08/07/2016
VES01;26/4/2012;Lic 40-50;9:0;10:0;3;;;08/07/2016
VES01;26/4/2012;Lic 40-50;10:0;11:0;5;;;08/07/2016
VES01;26/4/2012;Lic 40-50;11:0;12:0;3;;;08/07/2016
VES01;26/4/2012;Lic 40-50;12:0;13:0;5;;;08/07/2016
VES01;26/4/2012;Lic 40-50;13:0;14:0;2;;;08/07/2016
VES01;26/4/2012;Lic 40-50;14:0;15:0;4;;;08/07/2016
VES01;26/4/2012;Lic 40-50;15:0;16:0;2;;;08/07/2016
VES01;26/4/2012;Lic 40-50;16:0;17:0;7;;;08/07/2016
VES01;26/4/2012;Lic 40-50;17:0;18:0;4;;;08/07/2016
VES01;26/4/2012;Lic 40-50;18:0;19:0;8;;;08/07/2016
VES01;26/4/2012;Lic 40-50;19:0;20:0;4;;;08/07/2016
VES01;26/4/2012;Lic 40-50;20:0;21:0;4;;;08/07/2016
VES01;26/4/2012;Lic 40-50;21:0;22:0;4;;;08/07/2016
VES01;26/4/2012;Lic 40-50;22:0;23:0;1;;;08/07/2016
VES01;26/4/2012;Lic 40-50;23:0;0:0;1;;;08/07/2016
VES01;26/4/2012;Lic 30-40;0:0;1:0;1;;;08/07/2016
VES01;26/4/2012;Lic 30-40;3:0;4:0;1;;;08/07/2016
VES01;26/4/2012;Lic 30-40;4:0;5:0;5;;;08/07/2016
VES01;26/4/2012;Lic 30-40;5:0;6:0;18;;;08/07/2016
VES01;26/4/2012;Lic 30-40;6:0;7:0;37;;;08/07/2016
VES01;26/4/2012;Lic 30-40;7:0;8:0;122;;;08/07/2016
VES01;26/4/2012;Lic 30-40;8:0;9:0;88;;;08/07/2016
VES01;26/4/2012;Lic 30-40;9:0;10:0;70;;;08/07/2016
VES01;26/4/2012;Lic 30-40;10:0;11:0;49;;;08/07/2016
VES01;26/4/2012;Lic 30-40;11:0;12:0;39;;;08/07/2016
VES01;26/4/2012;Lic 30-40;12:0;13:0;49;;;08/07/2016
VES01;26/4/2012;Lic 30-40;13:0;14:0;68;;;08/07/2016
VES01;26/4/2012;Lic 30-40;14:0;15:0;55;;;08/07/2016
VES01;26/4/2012;Lic 30-40;15:0;16:0;55;;;08/07/2016
VES01;26/4/2012;Lic 30-40;16:0;17:0;52;;;08/07/2016
VES01;26/4/2012;Lic 30-40;17:0;18:0;61;;;08/07/2016
VES01;26/4/2012;Lic 30-40;18:0;19:0;81;;;08/07/2016
VES01;26/4/2012;Lic 30-40;19:0;20:0;71;;;08/07/2016
VES01;26/4/2012;Lic 30-40;20:0;21:0;35;;;08/07/2016
VES01;26/4/2012;Lic 30-40;21:0;22:0;30;;;08/07/2016
VES01;26/4/2012;Lic 30-40;22:0;23:0;21;;;08/07/2016
VES01;26/4/2012;Lic 30-40;23:0;0:0;13;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;0:0;1:0;3;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;2:0;3:0;2;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;4:0;5:0;2;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;5:0;6:0;9;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;6:0;7:0;27;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;7:0;8:0;162;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;8:0;9:0;186;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;9:0;10:0;76;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;10:0;11:0;70;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;11:0;12:0;72;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;12:0;13:0;60;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;13:0;14:0;72;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;14:0;15:0;58;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;15:0;16:0;74;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;16:0;17:0;71;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;17:0;18:0;106;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;18:0;19:0;66;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;19:0;20:0;48;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;20:0;21:0;37;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;21:0;22:0;27;;;08/07/2016
VES01;26/4/2012;Lic <=30kmu ;22:0;23:0;16;;;08/07/2016
VES01;26/4/2012;Med 50-60;12:0;13:0;1;;;08/07/2016
VES01;26/4/2012;Med 40-50;11:0;12:0;1;;;08/07/2016
VES01;26/4/2012;Med 30-40;7:0;8:0;1;;;08/07/2016
VES01;26/4/2012;Med 30-40;8:0;9:0;2;;;08/07/2016
VES01;26/4/2012;Med 30-40;10:0;11:0;3;;;08/07/2016
VES01;26/4/2012;Med 30-40;11:0;12:0;2;;;08/07/2016
VES01;26/4/2012;Med 30-40;13:0;14:0;2;;;08/07/2016
VES01;26/4/2012;Med 30-40;14:0;15:0;1;;;08/07/2016
VES01;26/4/2012;Med 30-40;15:0;16:0;1;;;08/07/2016
VES01;26/4/2012;Med 30-40;16:0;17:0;1;;;08/07/2016
VES01;26/4/2012;Med 30-40;17:0;18:0;1;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;5:0;6:0;1;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;7:0;8:0;3;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;8:0;9:0;10;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;9:0;10:0;5;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;10:0;11:0;2;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;11:0;12:0;4;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;12:0;13:0;3;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;13:0;14:0;1;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;14:0;15:0;2;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;15:0;16:0;6;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;16:0;17:0;8;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;17:0;18:0;4;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;18:0;19:0;1;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;19:0;20:0;1;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;20:0;21:0;2;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;21:0;22:0;1;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;22:0;23:0;1;;;08/07/2016
VES01;26/4/2012;Med <=30kmu ;23:0;0:0;2;;;08/07/2016
VES01;26/4/2012;Zwa <=30kmu ;7:0;8:0;1;;;08/07/2016
VES01;26/4/2012;Zwa <=30kmu ;8:0;9:0;2;;;08/07/2016
VES01;26/4/2012;Zwa <=30kmu ;9:0;10:0;1;;;08/07/2016
VES01;26/4/2012;Zwa <=30kmu ;10:0;11:0;1;;;08/07/2016
VES01;26/4/2012;Zwa <=30kmu ;11:0;12:0;2;;;08/07/2016
VES01;26/4/2012;Zwa <=30kmu ;12:0;13:0;1;;;08/07/2016
VES01;26/4/2012;Zwa <=30kmu ;13:0;14:0;1;;;08/07/2016
VES01;26/4/2012;Zwa <=30kmu ;15:0;16:0;1;;;08/07/2016
VES01;26/4/2012;Zwa <=30kmu ;18:0;19:0;1;;;08/07/2016
VES01;26/4/2012;V85;0:0;1:0;30;;;08/07/2016
VES01;26/4/2012;V85;2:0;3:0;25;;;08/07/2016
VES01;26/4/2012;V85;3:0;4:0;33;;;08/07/2016
VES01;26/4/2012;V85;4:0;5:0;33;;;08/07/2016
VES01;26/4/2012;V85;5:0;6:0;37;;;08/07/2016
VES01;26/4/2012;V85;6:0;7:0;38;;;08/07/2016
VES01;26/4/2012;V85;7:0;8:0;35;;;08/07/2016
VES01;26/4/2012;V85;8:0;9:0;33;;;08/07/2016
VES01;26/4/2012;V85;9:0;10:0;35;;;08/07/2016
VES01;26/4/2012;V85;10:0;11:0;35;;;08/07/2016
VES01;26/4/2012;V85;11:0;12:0;35;;;08/07/2016
VES01;26/4/2012;V85;12:0;13:0;36;;;08/07/2016
VES01;26/4/2012;V85;13:0;14:0;35;;;08/07/2016
VES01;26/4/2012;V85;14:0;15:0;35;;;08/07/2016
VES01;26/4/2012;V85;15:0;16:0;36;;;08/07/2016
VES01;26/4/2012;V85;16:0;17:0;35;;;08/07/2016
VES01;26/4/2012;V85;17:0;18:0;35;;;08/07/2016
VES01;26/4/2012;V85;18:0;19:0;36;;;08/07/2016
VES01;26/4/2012;V85;19:0;20:0;37;;;08/07/2016
VES01;26/4/2012;V85;20:0;21:0;37;;;08/07/2016
VES01;26/4/2012;V85;21:0;22:0;36;;;08/07/2016
VES01;26/4/2012;V85;22:0;23:0;36;;;08/07/2016
VES01;26/4/2012;V85;23:0;0:0;37;;;08/07/2016
VES01;26/4/2012;V50;0:0;1:0;28;;;08/07/2016
VES01;26/4/2012;V50;2:0;3:0;25;;;08/07/2016
VES01;26/4/2012;V50;3:0;4:0;33;;;08/07/2016
VES01;26/4/2012;V50;4:0;5:0;32;;;08/07/2016
VES01;26/4/2012;V50;5:0;6:0;33;;;08/07/2016
VES01;26/4/2012;V50;6:0;7:0;31;;;08/07/2016
VES01;26/4/2012;V50;7:0;8:0;30;;;08/07/2016
VES01;26/4/2012;V50;8:0;9:0;27;;;08/07/2016
VES01;26/4/2012;V50;9:0;10:0;30;;;08/07/2016
VES01;26/4/2012;V50;10:0;11:0;30;;;08/07/2016
VES01;26/4/2012;V50;11:0;12:0;29;;;08/07/2016
VES01;26/4/2012;V50;12:0;13:0;30;;;08/07/2016
VES01;26/4/2012;V50;13:0;14:0;31;;;08/07/2016
VES01;26/4/2012;V50;14:0;15:0;30;;;08/07/2016
VES01;26/4/2012;V50;15:0;16:0;30;;;08/07/2016
VES01;26/4/2012;V50;16:0;17:0;30;;;08/07/2016
VES01;26/4/2012;V50;17:0;18:0;28;;;08/07/2016
VES01;26/4/2012;V50;18:0;19:0;32;;;08/07/2016
VES01;26/4/2012;V50;19:0;20:0;32;;;08/07/2016
VES01;26/4/2012;V50;20:0;21:0;31;;;08/07/2016
VES01;26/4/2012;V50;21:0;22:0;31;;;08/07/2016
VES01;26/4/2012;V50;22:0;23:0;31;;;08/07/2016
VES01;26/4/2012;V50;23:0;0:0;33;;;08/07/2016
VES01;27/4/2012;A;0:0;1:0;11;;;08/07/2016
VES01;27/4/2012;A;1:0;2:0;3;;;08/07/2016
VES01;27/4/2012;A;2:0;3:0;2;;;08/07/2016
VES01;27/4/2012;A;3:0;4:0;3;;;08/07/2016
VES01;27/4/2012;A;4:0;5:0;8;;;08/07/2016
VES01;27/4/2012;A;5:0;6:0;29;;;08/07/2016
VES01;27/4/2012;A;6:0;7:0;87;;;08/07/2016
VES01;27/4/2012;A;7:0;8:0;269;;;08/07/2016
VES01;27/4/2012;A;8:0;9:0;319;;;08/07/2016
VES01;27/4/2012;A;9:0;10:0;149;;;08/07/2016
VES01;27/4/2012;A;10:0;11:0;158;;;08/07/2016
VES01;27/4/2012;A;11:0;12:0;133;;;08/07/2016
VES01;27/4/2012;A;12:0;13:0;128;;;08/07/2016
VES01;27/4/2012;A;13:0;14:0;151;;;08/07/2016
VES01;27/4/2012;A;14:0;15:0;33;;;08/07/2016
VES01;27/4/2012;Lic 50-60;6:0;7:0;1;;;08/07/2016
VES01;27/4/2012;Lic 50-60;9:0;10:0;1;;;08/07/2016
VES01;27/4/2012;Lic 40-50;0:0;1:0;4;;;08/07/2016
VES01;27/4/2012;Lic 40-50;3:0;4:0;1;;;08/07/2016
VES01;27/4/2012;Lic 40-50;5:0;6:0;3;;;08/07/2016
VES01;27/4/2012;Lic 40-50;6:0;7:0;6;;;08/07/2016
VES01;27/4/2012;Lic 40-50;7:0;8:0;16;;;08/07/2016
VES01;27/4/2012;Lic 40-50;8:0;9:0;2;;;08/07/2016
VES01;27/4/2012;Lic 40-50;9:0;10:0;5;;;08/07/2016
VES01;27/4/2012;Lic 40-50;10:0;11:0;9;;;08/07/2016
VES01;27/4/2012;Lic 40-50;11:0;12:0;1;;;08/07/2016
VES01;27/4/2012;Lic 40-50;12:0;13:0;7;;;08/07/2016
VES01;27/4/2012;Lic 40-50;13:0;14:0;1;;;08/07/2016
VES01;27/4/2012;Lic 40-50;14:0;15:0;4;;;08/07/2016
VES01;27/4/2012;Lic 30-40;0:0;1:0;1;;;08/07/2016
VES01;27/4/2012;Lic 30-40;2:0;3:0;2;;;08/07/2016
VES01;27/4/2012;Lic 30-40;3:0;4:0;1;;;08/07/2016
VES01;27/4/2012;Lic 30-40;4:0;5:0;3;;;08/07/2016
VES01;27/4/2012;Lic 30-40;5:0;6:0;18;;;08/07/2016
VES01;27/4/2012;Lic 30-40;6:0;7:0;44;;;08/07/2016
VES01;27/4/2012;Lic 30-40;7:0;8:0;98;;;08/07/2016
VES01;27/4/2012;Lic 30-40;8:0;9:0;73;;;08/07/2016
VES01;27/4/2012;Lic 30-40;9:0;10:0;63;;;08/07/2016
VES01;27/4/2012;Lic 30-40;10:0;11:0;60;;;08/07/2016
VES01;27/4/2012;Lic 30-40;11:0;12:0;68;;;08/07/2016
VES01;27/4/2012;Lic 30-40;12:0;13:0;49;;;08/07/2016
VES01;27/4/2012;Lic 30-40;13:0;14:0;73;;;08/07/2016
VES01;27/4/2012;Lic 30-40;14:0;15:0;16;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;0:0;1:0;5;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;1:0;2:0;3;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;3:0;4:0;1;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;4:0;5:0;4;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;5:0;6:0;8;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;6:0;7:0;32;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;7:0;8:0;148;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;8:0;9:0;219;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;9:0;10:0;70;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;10:0;11:0;76;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;11:0;12:0;55;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;12:0;13:0;63;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;13:0;14:0;75;;;08/07/2016
VES01;27/4/2012;Lic <=30kmu ;14:0;15:0;11;;;08/07/2016
VES01;27/4/2012;Med 40-50;9:0;10:0;1;;;08/07/2016
VES01;27/4/2012;Med 30-40;7:0;8:0;1;;;08/07/2016
VES01;27/4/2012;Med 30-40;8:0;9:0;1;;;08/07/2016
VES01;27/4/2012;Med 30-40;9:0;10:0;3;;;08/07/2016
VES01;27/4/2012;Med 30-40;10:0;11:0;3;;;08/07/2016
VES01;27/4/2012;Med 30-40;11:0;12:0;1;;;08/07/2016
VES01;27/4/2012;Med 30-40;12:0;13:0;1;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;0:0;1:0;1;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;6:0;7:0;3;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;7:0;8:0;5;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;8:0;9:0;14;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;9:0;10:0;4;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;10:0;11:0;6;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;11:0;12:0;3;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;12:0;13:0;5;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;13:0;14:0;1;;;08/07/2016
VES01;27/4/2012;Med <=30kmu ;14:0;15:0;2;;;08/07/2016
VES01;27/4/2012;Zwa <=30kmu ;8:0;9:0;2;;;08/07/2016
VES01;27/4/2012;Zwa <=30kmu ;10:0;11:0;1;;;08/07/2016
VES01;27/4/2012;Zwa <=30kmu ;11:0;12:0;1;;;08/07/2016
VES01;27/4/2012;V85;0:0;1:0;38;;;08/07/2016
VES01;27/4/2012;V85;1:0;2:0;29;;;08/07/2016
VES01;27/4/2012;V85;2:0;3:0;37;;;08/07/2016
VES01;27/4/2012;V85;3:0;4:0;34;;;08/07/2016
VES01;27/4/2012;V85;4:0;5:0;34;;;08/07/2016
VES01;27/4/2012;V85;5:0;6:0;38;;;08/07/2016
VES01;27/4/2012;V85;6:0;7:0;38;;;08/07/2016
VES01;27/4/2012;V85;7:0;8:0;36;;;08/07/2016
VES01;27/4/2012;V85;8:0;9:0;33;;;08/07/2016
VES01;27/4/2012;V85;9:0;10:0;35;;;08/07/2016
VES01;27/4/2012;V85;10:0;11:0;36;;;08/07/2016
VES01;27/4/2012;V85;11:0;12:0;37;;;08/07/2016
VES01;27/4/2012;V85;12:0;13:0;36;;;08/07/2016
VES01;27/4/2012;V85;13:0;14:0;35;;;08/07/2016
VES01;27/4/2012;V85;14:0;15:0;36;;;08/07/2016
VES01;27/4/2012;V50;0:0;1:0;29;;;08/07/2016
VES01;27/4/2012;V50;1:0;2:0;26;;;08/07/2016
VES01;27/4/2012;V50;2:0;3:0;37;;;08/07/2016
VES01;27/4/2012;V50;3:0;4:0;28;;;08/07/2016
VES01;27/4/2012;V50;4:0;5:0;28;;;08/07/2016
VES01;27/4/2012;V50;5:0;6:0;33;;;08/07/2016
VES01;27/4/2012;V50;6:0;7:0;32;;;08/07/2016
VES01;27/4/2012;V50;7:0;8:0;29;;;08/07/2016
VES01;27/4/2012;V50;8:0;9:0;27;;;08/07/2016
VES01;27/4/2012;V50;9:0;10:0;30;;;08/07/2016
VES01;27/4/2012;V50;10:0;11:0;30;;;08/07/2016
VES01;27/4/2012;V50;11:0;12:0;32;;;08/07/2016
VES01;27/4/2012;V50;12:0;13:0;30;;;08/07/2016
VES01;27/4/2012;V50;13:0;14:0;30;;;08/07/2016
VES01;27/4/2012;V50;14:0;15:0;32;;;08/07/2016
